grade_distributions.A-,code,grade_distributions.NC,grade_distributions.A+,grade_distributions.B,grade_distributions.C+,grade_distributions.D-,grade_distributions.A,grade_distributions.F,grade_distributions.D,grade_distributions.C-,grade_distributions.CR,grade_distributions.B+,grade_distributions.C,grade_distributions.D+,grade_distributions.B-
,RELIGST 146,,,,,,,,,,,,,,
,RELIGST 148,,,,,,,,,,,,,,
,RELIGST 148A,,,,,,,,,,,,,,
,RELIGST 150,,,,,,,,,,,,,,
,RELIGST 156,,,,,,,,,,,,,,
,RELIGST 160,,,,,,,,,,,,,,
,RELIGST 161,,,,,,,,,,,,,,
,RELIGST 162,,,,,,,,,,,,,,
,RELIGST 168,,,,,,,,,,,,,,
,RELIGST 170A,,,,,,,,,,,,,,
,RELIGST 170C,,,,,,,,,,,,,,
,RELIGST 170D,,,,,,,,,,,,,,
,RELIGST 171A,,,,,,,,,,,,,,
,RELIGST 173,,,,,,,,,,,,,,
,RELIGST 173X,,,,,,,,,,,,,,
,RELIGST 174,,,,,,,,,,,,,,
,RELIGST 176,,,,,,,,,,,,,,
,RELIGST 179,,,,,,,,,,,,,,
0,RELIGST 183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 185,,,,,,,,,,,,,,
0,RELIGST 188A,0,0,0,0,0,9,0,0,0,0,0,0,0,0
2,RELIGST 199,0,0,0,0,0,7,0,0,0,8,1,0,0,0
0,RELIGST 201,0,0,0,0,0,1,0,0,0,1,0,0,0,0
,RELIGST 201A,,,,,,,,,,,,,,
,RELIGST 203,,,,,,,,,,,,,,
,RELIGST 204,,,,,,,,,,,,,,
,RELIGST 205,,,,,,,,,,,,,,
,RELIGST 208A,,,,,,,,,,,,,,
,RELIGST 208C,,,,,,,,,,,,,,
,RELIGST 209A,,,,,,,,,,,,,,
,RELIGST 209D,,,,,,,,,,,,,,
,RELIGST 209E,,,,,,,,,,,,,,
3,RELIGST 212,0,2,1,0,0,6,0,0,0,1,1,0,0,0
,RELIGST 216,,,,,,,,,,,,,,
,RELIGST 217,,,,,,,,,,,,,,
,RELIGST 217X,,,,,,,,,,,,,,
,RELIGST 221,,,,,,,,,,,,,,
,RELIGST 221B,,,,,,,,,,,,,,
,RELIGST 222B,,,,,,,,,,,,,,
,RELIGST 223,,,,,,,,,,,,,,
0,RELIGST 224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 224B,,,,,,,,,,,,,,
,RELIGST 226A,,,,,,,,,,,,,,
,RELIGST 226D,,,,,,,,,,,,,,
,RELIGST 227,,,,,,,,,,,,,,
0,RELIGST 229,0,0,0,0,0,1,0,0,0,1,1,0,0,0
,RELIGST 230B,,,,,,,,,,,,,,
,RELIGST 231X,,,,,,,,,,,,,,
1,RELIGST 233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 234,,,,,,,,,,,,,,
,RELIGST 235,,,,,,,,,,,,,,
,RELIGST 238,,,,,,,,,,,,,,
,RELIGST 239,,,,,,,,,,,,,,
,RELIGST 245,,,,,,,,,,,,,,
,RELIGST 246,,,,,,,,,,,,,,
,RELIGST 247B,,,,,,,,,,,,,,
,RELIGST 248,,,,,,,,,,,,,,
,RELIGST 248A,,,,,,,,,,,,,,
,RELIGST 250,,,,,,,,,,,,,,
0,RELIGST 251,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 252,,,,,,,,,,,,,,
,RELIGST 252A,,,,,,,,,,,,,,
,RELIGST 253,,,,,,,,,,,,,,
0,RELIGST 254,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 256,,,,,,,,,,,,,,
,RELIGST 256,,,,,,,,,,,,,,
,RELIGST 257,,,,,,,,,,,,,,
,RELIGST 257X,,,,,,,,,,,,,,
,RELIGST 258,,,,,,,,,,,,,,
,RELIGST 259,,,,,,,,,,,,,,
,RELIGST 261A,,,,,,,,,,,,,,
,RELIGST 263,,,,,,,,,,,,,,
,RELIGST 271A,,,,,,,,,,,,,,
,RELIGST 271B,,,,,,,,,,,,,,
,RELIGST 272,,,,,,,,,,,,,,
,RELIGST 273,,,,,,,,,,,,,,
0,RELIGST 274,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,RELIGST 275,,,,,,,,,,,,,,
,RELIGST 277,,,,,,,,,,,,,,
,RELIGST 278,,,,,,,,,,,,,,
0,RELIGST 279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 279A,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,RELIGST 279X,,,,,,,,,,,,,,
,RELIGST 280,,,,,,,,,,,,,,
,RELIGST 281,,,,,,,,,,,,,,
,RELIGST 282,,,,,,,,,,,,,,
,RELIGST 283A,,,,,,,,,,,,,,
0,RELIGST 290,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 293X,,,,,,,,,,,,,,
2,RELIGST 297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 300,,,,,,,,,,,,,,
0,RELIGST 301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 301A,,,,,,,,,,,,,,
,RELIGST 302,,,,,,,,,,,,,,
,RELIGST 303,,,,,,,,,,,,,,
,RELIGST 304A,,,,,,,,,,,,,,
0,RELIGST 304B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 306,,,,,,,,,,,,,,
,RELIGST 308,,,,,,,,,,,,,,
,RELIGST 308A,,,,,,,,,,,,,,
,RELIGST 308C,,,,,,,,,,,,,,
,RELIGST 309,,,,,,,,,,,,,,
,RELIGST 309A,,,,,,,,,,,,,,
,RELIGST 309D,,,,,,,,,,,,,,
,RELIGST 309E,,,,,,,,,,,,,,
,RELIGST 310,,,,,,,,,,,,,,
,RELIGST 312,,,,,,,,,,,,,,
0,RELIGST 313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 313X,,,,,,,,,,,,,,
,RELIGST 315,,,,,,,,,,,,,,
,RELIGST 315A,,,,,,,,,,,,,,
,RELIGST 317,,,,,,,,,,,,,,
,RELIGST 320,,,,,,,,,,,,,,
,RELIGST 321,,,,,,,,,,,,,,
,RELIGST 321B,,,,,,,,,,,,,,
,RELIGST 322B,,,,,,,,,,,,,,
0,RELIGST 324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 324B,,,,,,,,,,,,,,
,RELIGST 326A,,,,,,,,,,,,,,
,RELIGST 327,,,,,,,,,,,,,,
,RELIGST 328S,,,,,,,,,,,,,,
0,RELIGST 329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 329X,,,,,,,,,,,,,,
,RELIGST 330B,,,,,,,,,,,,,,
,RELIGST 332X,,,,,,,,,,,,,,
,RELIGST 334,,,,,,,,,,,,,,
,RELIGST 335,,,,,,,,,,,,,,
,RELIGST 338,,,,,,,,,,,,,,
,RELIGST 339,,,,,,,,,,,,,,
,RELIGST 340,,,,,,,,,,,,,,
,RELIGST 341,,,,,,,,,,,,,,
,RELIGST 346,,,,,,,,,,,,,,
0,RELIGST 347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 347B,,,,,,,,,,,,,,
,RELIGST 348,,,,,,,,,,,,,,
,RELIGST 348A,,,,,,,,,,,,,,
,RELIGST 349,,,,,,,,,,,,,,
,RELIGST 350,,,,,,,,,,,,,,
0,RELIGST 351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 352A,,,,,,,,,,,,,,
,RELIGST 353,,,,,,,,,,,,,,
,RELIGST 354,,,,,,,,,,,,,,
,RELIGST 355,,,,,,,,,,,,,,
,RELIGST 356,,,,,,,,,,,,,,
,RELIGST 357,,,,,,,,,,,,,,
,RELIGST 357X,,,,,,,,,,,,,,
,RELIGST 358,,,,,,,,,,,,,,
,RELIGST 370,,,,,,,,,,,,,,
,RELIGST 372,,,,,,,,,,,,,,
,RELIGST 373,,,,,,,,,,,,,,
0,RELIGST 374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 375,,,,,,,,,,,,,,
,RELIGST 377,,,,,,,,,,,,,,
,RELIGST 378,,,,,,,,,,,,,,
0,RELIGST 379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 379A,,,,,,,,,,,,,,
,RELIGST 380,,,,,,,,,,,,,,
,RELIGST 381,,,,,,,,,,,,,,
,RELIGST 382,,,,,,,,,,,,,,
,RELIGST 383A,,,,,,,,,,,,,,
0,RELIGST 385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,RELIGST 391,,,,,,,,,,,,,,
0,RELIGST 392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 395,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,RELIGST 399,,,,,,,,,,,,,,
0,RELIGST 801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,RELIGST 802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ROTCAF 1,,,,,,,,,,,,,,
,ROTCAF 11,,,,,,,,,,,,,,
,ROTCAF 21,,,,,,,,,,,,,,
,ROTCAF 131,,,,,,,,,,,,,,
,ROTCAF 141,,,,,,,,,,,,,,
,ROTCAF 142,,,,,,,,,,,,,,
,ROTCARMY 1
,ROTCARMY 11
,ROTCARMY 12
,ROTCARMY 13
,ROTCARMY 21
,ROTCARMY 22
,ROTCARMY 23
,ROTCARMY 131
,ROTCARMY 132
,ROTCARMY 133
,ROTCARMY 141
,ROTCARMY 142
,ROTCARMY 143
,ROTCARMY 176
,ROTCNAVY 1
,ROTCNAVY 11
,ROTCNAVY 12,,,,,,,,,,,,,,
,ROTCNAVY 21,,,,,,,,,,,,,,
,ROTCNAVY 22,,,,,,,,,,,,,,
,ROTCNAVY 131,,,,,,,,,,,,,,
,ROTCNAVY 132,,,,,,,,,,,,,,
,ROTCNAVY 141,,,,,,,,,,,,,,
,ROTCNAVY 142,,,,,,,,,,,,,,
0,SBIO 199,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,SBIO 225,,,,,,,,,,,,,,
,SBIO 228,,,,,,,,,,,,,,
1,SBIO 241,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,SBIO 242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SBIO 274,,,,,,,,,,,,,,
0,SBIO 299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SBIO 370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SBIO 399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SBIO 801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SBIO 802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SCCM 398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SCCM 499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SIMILE 91,,,,,,,,,,,,,,
,SIMILE 92,,,,,,,,,,,,,,
,SIMILE 93,,,,,,,,,,,,,,
,SIMILE 95W,,,,,,,,,,,,,,
0,SIS 56,1,3,0,0,0,1,0,0,0,77,0,1,0,0
0,SIS 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SIS 101Q,,,,,,,,,,,,,,
,SIS 102Q,,,,,,,,,,,,,,
,SIS 103Q,,,,,,,,,,,,,,
,SIS 104N,,,,,,,,,,,,,,
,SIS 105Q,,,,,,,,,,,,,,
,SIS 106N,,,,,,,,,,,,,,
,SIS 109Q
,SIS 110N
,SIS 111Q
,SIS 112Q
,SIS 114N
,SIS 115Q
,SIS 118N
,SIS 119N
,SIS 120Q
,SIS 121N
,SIS 123N
,SIS 125Q
,SIS 126Q
,SIS 127N
,SIS 128N
,SIS 129N
,SIS 130Q
,SIS 131Q
,SIS 134Q
,SIS 135Q
,SIS 136N
,SIS 137Q
,SIS 139Q
,SIS 140Q
,SIS 142N
,SIS 143N
,SIS 144N
,SIS 145Q
,SIS 147Q
,SIS 148N
,SIS 149Q
,SIS 150Q
,SIS 151N
,SIS 153Q
,SIS 154Q
,SIS 155N
,SIS 156Q
,SIS 157Q
,SIS 158Q
,SIS 160Q
,SIS 162N
,SIS 164N
,SIS 165Q
,SIS 166N
,SIS 167N
,SIS 169Q
,SIS 172Q
,SIS 173Q
,SIS 176Q
,SIS 177Q
,SIS 179N
,SIS 180Q
,SIS 182Q
,SIS 183N
,SIS 186N
,SIS 201N
,SIS 203N
,SIS 204N
,SIS 205N
,SIS 206N
,SIS 207N
,SIS 208Q
,SIS 209Q
,SIS 210N
,SIS 211N
,SIS 212N
,SIS 213Q
,SIS 214N
,SIS 215Q
,SIS 216Q
,SIS 218Q
,SIS 219N
,SIS 221N
,SIS 223N
,SIS 224N
,SIS 225Q
,SIS 226N
,SIS 227N
,SIS 228Q
,SIS 229N
,SIS 231N
,SIS 232N
,SIS 233Q
,SIS 235N
,SIS 236N
,SIS 237N
,SIS 238N
,SIS 239Q
,SIS 240Q
,SIS 241Q
,SIS 242Q
,SIS 243Q
,SIS 244N
,SIS 246Q
,SIS 248Q
,SIS 249Q
,SIS 250Q
,SIS 251N
,SIS 252Q
,SIS 253Q
,SIS 254Q
,SIS 255Q
,SIS 256Q
,SIS 257N
,SIS 258Q
,SIS 259Q
,SIS 260Q
,SIS 261Q
,SIS 262N
,SIS 263Q
,SIS 264Q
,SIS 265Q
,SIS 267N
,SIS 268Q
,SIS 269N
,SIS 270N
,SIS 271N
,SIS 272N
,SIS 273Q
,SIS 275N
,SIS 277N
,SIS 279N
,SIS 282Q
,SIS 283Q
,SIS 284N
,SIS 302Q
,SIS 304N
,SIS 305N
,SIS 306N
,SIS 307N
,SIS 308N
,SIS 309N
,SIS 310N
,SIS 311N
,SIS 312Q
,SIS 313Q
,SIS 314N
,SIS 315Q
,SIS 316N
,SIS 317Q
,SIS 318Q
,SIS 320Q
,SIS 321Q
,SIS 322N
,SIS 323Q
,SIS 324Q
,SIS 326Q
,SIS 327Q
,SIS 328Q
,SIS 329Q
,SIS 330N
,SIS 332Q
,SIS 333Q
,SIS 334N
,SIS 335N
,SIS 336N
,SIS 337Q
,SIS 338N
,SIS 339N
,SIS 340Q
,SIS 341Q
,SIS 342Q
,SIS 343N
,SIS 344N
,SIS 345Q
,SIS 346Q
,SIS 347Q
,SIS 348N
,SIS 349N
,SIS 350Q
,SIS 351N
,SIS 352Q
,SIS 355Q
,SIS 356Q
,SIS 357Q
,SIS 358N
,SIS 359N
,SIS 360N
,SIS 361N
,SIS 362Q
,SIS 363N
,SIS 365Q
,SIS 366Q
,SIS 367N
,SIS 368Q
,SIS 369Q
,SIS 370N
,SIS 371N
,SIS 373N
,SIS 374N
,SIS 375Q
,SIS 376Q
,SIS 377Q,,,,,,,,,,,,,,
0,SIW 103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SIW 104,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,SIW 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SIW 106,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,SIW 107,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,SIW 108,,,,,,,,,,,,,,
,SIW 109,,,,,,,,,,,,,,
0,SIW 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SIW 111,,,,,,,,,,,,,,
0,SIW 112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SIW 113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SIW 115,,,,,,,,,,,,,,
0,SIW 116,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,SIW 118,,,,,,,,,,,,,,
1,SIW 119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SIW 120,,,,,,,,,,,,,,
,SIW 121,,,,,,,,,,,,,,
,SIW 122,,,,,,,,,,,,,,
11,SIW 124,0,0,0,0,0,15,1,0,0,0,4,0,0,0
,SIW 128,,,,,,,,,,,,,,
0,SIW 129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SIW 130,,,,,,,,,,,,,,
,SIW 131,,,,,,,,,,,,,,
,SIW 132,,,,,,,,,,,,,,
,SIW 135,,,,,,,,,,,,,,
,SIW 137,,,,,,,,,,,,,,
,SIW 138,,,,,,,,,,,,,,
,SIW 140,,,,,,,,,,,,,,
,SIW 142,,,,,,,,,,,,,,
,SIW 144,,,,,,,,,,,,,,
,SIW 146,,,,,,,,,,,,,,
,SIW 148
,SIW 151
,SIW 153
,SIW 154
,SIW 155
,SIW 156
,SIW 198Y
,SIW 198Z
,SIW 201A
,SIW 201B
,SIW 214
,SLAVIC 77Q
,SLAVIC 78N
,SLAVIC 115
,SLAVIC 129
,SLAVIC 145
,SLAVIC 146
,SLAVIC 147
,SLAVIC 148
,SLAVIC 156
,SLAVIC 179
,SLAVIC 181
,SLAVIC 187
,SLAVIC 188
,SLAVIC 190
,SLAVIC 194
,SLAVIC 195
,SLAVIC 198
,SLAVIC 199
,SLAVIC 200
,SLAVIC 226
,SLAVIC 230
,SLAVIC 235
,SLAVIC 236
,SLAVIC 242
,SLAVIC 251
,SLAVIC 300B
,SLAVIC 311
,SLAVIC 315
,SLAVIC 325
,SLAVIC 327
,SLAVIC 329
,SLAVIC 340
,SLAVIC 345
,SLAVIC 347
,SLAVIC 348
,SLAVIC 356
,SLAVIC 369
,SLAVIC 370,,,,,,,,,,,,,,
,SLAVIC 372,,,,,,,,,,,,,,
,SLAVIC 379,,,,,,,,,,,,,,
,SLAVIC 387,,,,,,,,,,,,,,
,SLAVIC 388,,,,,,,,,,,,,,
,SLAVIC 390,,,,,,,,,,,,,,
,SLAVIC 394,,,,,,,,,,,,,,
,SLAVIC 395,,,,,,,,,,,,,,
,SLAVIC 398,,,,,,,,,,,,,,
,SLAVIC 399,,,,,,,,,,,,,,
,SLAVIC 802,,,,,,,,,,,,,,
10,SLAVLANG 1,0,19,1,0,0,28,0,0,0,4,2,0,0,1
0,SLAVLANG 1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SLAVLANG 2,0,16,1,0,0,27,0,0,0,2,2,0,0,0
4,SLAVLANG 3,0,16,0,0,0,23,1,0,0,2,3,0,0,0
0,SLAVLANG 6,0,4,0,0,0,2,0,0,0,1,0,0,0,0
0,SLAVLANG 7,0,5,0,0,0,4,0,0,0,0,0,0,0,0
0,SLAVLANG 51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,SLAVLANG 52,0,11,1,0,0,9,0,0,0,0,2,0,0,0
0,SLAVLANG 53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 60A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SLAVLANG 60B,,,,,,,,,,,,,,
,SLAVLANG 60C,,,,,,,,,,,,,,
,SLAVLANG 60E,,,,,,,,,,,,,,
,SLAVLANG 60F,,,,,,,,,,,,,,
0,SLAVLANG 60H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SLAVLANG 60M,,,,,,,,,,,,,,
0,SLAVLANG 60P,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,SLAVLANG 60T,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,SLAVLANG 70,,,,,,,,,,,,,,
0,SLAVLANG 99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 112,0,1,0,0,0,10,0,0,0,2,0,0,0,0
0,SLAVLANG 113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 177,0,3,0,0,0,7,0,0,0,0,0,0,0,0
1,SLAVLANG 178,0,3,0,0,0,1,0,0,0,0,1,0,0,0
0,SLAVLANG 179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 181,0,1,0,0,0,2,0,0,0,1,0,0,0,0
0,SLAVLANG 182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 183,0,4,0,0,0,2,0,0,0,0,0,0,0,0
0,SLAVLANG 184A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 184B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SLAVLANG 184C,,,,,,,,,,,,,,
0,SLAVLANG 199,0,1,0,0,0,0,0,0,0,1,0,0,0,0
,SLAVLANG 220,,,,,,,,,,,,,,
0,SLAVLANG 299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SLAVLANG 395,0,0,0,0,0,0,0,0,0,1,0,0,0,0
221,SLE 91,2,3,61,0,0,51,2,0,0,6,150,1,0,4
196,SLE 92,1,0,37,2,0,61,2,0,0,4,107,1,0,3
179,SLE 93,0,3,27,0,0,84,1,0,0,4,73,0,0,6
2,SLE 199,0,1,0,0,0,48,0,0,0,3,0,0,0,0
0,SLE 299,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,SOC 1,,,,,,,,,,,,,,
,SOC 14N,,,,,,,,,,,,,,
,SOC 15N,,,,,,,,,,,,,,
,SOC 16N,,,,,,,,,,,,,,
1,SOC 22N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 24N,,,,,,,,,,,,,,
0,SOC 45Q,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,SOC 46N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 100D,,,,,,,,,,,,,,
,SOC 100SI,,,,,,,,,,,,,,
,SOC 101D,,,,,,,,,,,,,,
,SOC 102D,,,,,,,,,,,,,,
,SOC 107,,,,,,,,,,,,,,
,SOC 108,,,,,,,,,,,,,,
0,SOC 111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 111D,,,,,,,,,,,,,,
,SOC 112,,,,,,,,,,,,,,
0,SOC 113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 113D,,,,,,,,,,,,,,
92,SOC 114,0,0,11,0,0,62,0,0,0,4,34,0,0,3
,SOC 114D,,,,,,,,,,,,,,
,SOC 115,,,,,,,,,,,,,,
,SOC 115D,,,,,,,,,,,,,,
,SOC 116,,,,,,,,,,,,,,
,SOC 116D,,,,,,,,,,,,,,
8,SOC 117A,0,4,4,0,0,10,0,0,0,1,2,0,0,1
,SOC 117D,,,,,,,,,,,,,,
15,SOC 118,1,0,11,2,0,15,1,0,0,2,3,1,0,3
1,SOC 119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,SOC 120,0,1,17,3,0,25,0,0,2,1,26,3,0,6
,SOC 121,,,,,,,,,,,,,,
0,SOC 123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 124,,,,,,,,,,,,,,
,SOC 125,,,,,,,,,,,,,,
,SOC 126,,,,,,,,,,,,,,
,SOC 127,,,,,,,,,,,,,,
,SOC 128,,,,,,,,,,,,,,
2,SOC 129,0,0,0,0,0,2,0,0,0,0,1,0,0,0
2,SOC 129X,0,0,0,0,0,0,0,0,0,1,2,0,0,0
8,SOC 130,0,1,2,0,0,5,1,0,0,3,6,0,0,2
1,SOC 132,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,SOC 133,,,,,,,,,,,,,,
0,SOC 134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SOC 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 136,,,,,,,,,,,,,,
,SOC 136A,,,,,,,,,,,,,,
,SOC 136B,,,,,,,,,,,,,,
0,SOC 137,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,SOC 138,,,,,,,,,,,,,,
1,SOC 139,0,1,0,0,0,1,0,0,0,0,1,0,0,1
19,SOC 140,0,6,5,0,0,34,0,0,0,2,20,1,0,0
0,SOC 141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,SOC 142,0,2,25,4,0,44,0,1,0,3,19,4,0,7
0,SOC 143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 144,,,,,,,,,,,,,,
0,SOC 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SOC 146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SOC 148,0,0,1,0,0,3,0,0,0,0,4,0,0,0
47,SOC 149,0,0,5,1,0,14,1,0,0,4,20,0,0,2
2,SOC 150,0,0,2,1,0,6,0,0,2,0,1,1,0,0
,SOC 151,,,,,,,,,,,,,,
1,SOC 152,0,0,0,0,0,4,0,0,0,0,0,0,0,0
48,SOC 155,0,3,14,1,0,49,1,0,0,2,25,0,0,2
0,SOC 156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 159,,,,,,,,,,,,,,
8,SOC 160,0,0,5,0,0,11,0,0,0,0,7,0,0,1
21,SOC 161,0,0,0,0,0,15,0,0,0,2,3,2,0,0
3,SOC 162,1,0,0,0,0,1,0,0,0,0,2,0,0,1
,SOC 163,,,,,,,,,,,,,,
0,SOC 164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 165,,,,,,,,,,,,,,
,SOC 166,,,,,,,,,,,,,,
1,SOC 167A,0,0,2,0,0,1,0,0,0,0,1,0,0,0
0,SOC 168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,SOC 170,1,1,6,1,0,13,0,0,1,1,10,1,0,3
,SOC 173,,,,,,,,,,,,,,
39,SOC 180A,0,8,19,3,0,23,0,1,0,2,25,2,0,6
1,SOC 180B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 181B,,,,,,,,,,,,,,
0,SOC 190,0,1,0,0,0,4,0,0,0,1,0,0,0,0
1,SOC 191,0,1,1,0,0,10,0,0,0,8,1,0,0,0
0,SOC 192,0,2,0,0,0,8,0,0,0,1,0,0,0,0
0,SOC 193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SOC 196,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,SOC 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 201,,,,,,,,,,,,,,
0,SOC 202,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,SOC 204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SOC 207,,,,,,,,,,,,,,
,SOC 208,,,,,,,,,,,,,,
,SOC 211,,,,,,,,,,,,,,
5,SOC 214,0,0,0,0,0,10,0,0,0,0,1,0,0,0
,SOC 216,,,,,,,,,,,,,,
,SOC 217A,,,,,,,,,,,,,,
1,SOC 218,0,0,2,0,0,6,0,0,0,1,0,0,0,0
,SOC 219,,,,,,,,,,,,,,
4,SOC 220,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,SOC 223,0,0,1,0,0,2,0,0,0,0,1,1,0,0
,SOC 224,,,,,,,,,,,,,,
,SOC 224B,,,,,,,,,,,,,,
,SOC 226,,,,,,,,,,,,,,
,SOC 227,,,,,,,,,,,,,,
,SOC 228,,,,,,,,,,,,,,
0,SOC 229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SOC 229X,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,SOC 230,0,0,0,0,0,3,0,0,0,0,1,0,0,0
0,SOC 231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SOC 234,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,SOC 235,0,3,0,0,0,4,0,0,0,0,3,0,0,0
