autumn,spring,code,winter,summer
0,0,ARTHIST 487X,0,0
0,0,ARTHIST 489,0,0
0,0,ARTHIST 489A,5,0
0,0,ARTHIST 490,0,0
4,0,ARTHIST 502,0,0
3,0,ARTHIST 600,0,0
1,0,ARTHIST 610,0,0
2,0,ARTHIST 620,2,0
3,0,ARTHIST 640,0,0
0,0,ARTHIST 650,0,0
3,3,ARTHIST 660,7,0
0,0,ARTHIST 660E,1,0
0,0,ARTHIST 670,0,0
0,0,ARTHIST 680,0,0
15,22,ARTHIST 802,17,0
0,0,ARTSINST 10AX,0,0
0,0,ARTSINST 11Q,0,0
0,0,ARTSINST 15,14,0
0,26,ARTSINST 150,0,0
0,0,ARTSINST 199,0,0
12,0,ARTSINST 200A,0,0
0,0,ARTSINST 200B,11,0
0,9,ARTSINST 200C,0,0
0,0,ARTSTUDI 10AX,0,0
0,0,ARTSTUDI 11A,0,0
0,0,ARTSTUDI 11AX,0,0
0,0,ARTSTUDI 12AX,0,0
0,0,ARTSTUDI 13A,0,0
0,0,ARTSTUDI 13AX,0,0
0,0,ARTSTUDI 13BX,13,0
0,0,ARTSTUDI 14,15,0
0,0,ARTSTUDI 14AX,0,0
0,0,ARTSTUDI 15AX,0,0
0,0,ARTSTUDI 16AX,0,0
0,0,ARTSTUDI 17A,0,0
0,0,ARTSTUDI 17AX,0,0
14,0,ARTSTUDI 17X,0,0
0,0,ARTSTUDI 31X,0,0
0,11,ARTSTUDI 130,0,0
0,0,ARTSTUDI 130N,0,0
10,0,ARTSTUDI 131,0,0
0,0,ARTSTUDI 138,0,0
36,38,ARTSTUDI 140,28,0
9,14,ARTSTUDI 141,0,0
0,0,ARTSTUDI 141S,0,16
22,15,ARTSTUDI 145,14,0
0,0,ARTSTUDI 145A,0,0
0,0,ARTSTUDI 147,13,0
0,0,ARTSTUDI 147S,0,0
0,0,ARTSTUDI 148,0,0
0,0,ARTSTUDI 148A,0,0
7,0,ARTSTUDI 148B,0,0
0,14,ARTSTUDI 148P,0,0
0,0,ARTSTUDI 149C,7,0
12,0,ARTSTUDI 151,12,0
0,0,ARTSTUDI 153N,9,0
0,9,ARTSTUDI 155,0,0
34,38,ARTSTUDI 160,35,0
0,0,ARTSTUDI 161,0,0
0,0,ARTSTUDI 166,0,0
0,0,ARTSTUDI 167,0,0
35,34,ARTSTUDI 170,37,0
0,0,ARTSTUDI 170S,0,0
14,0,ARTSTUDI 171,0,0
12,14,ARTSTUDI 173E,11,0
0,0,ARTSTUDI 174B,14,0
0,0,ARTSTUDI 176,0,0
13,13,ARTSTUDI 177,0,0
0,0,ARTSTUDI 178,10,0
12,0,ARTSTUDI 179,14,0
0,0,ARTSTUDI 180,0,0
0,0,ARTSTUDI 230,9,0
0,0,ARTSTUDI 236,6,0
0,0,ARTSTUDI 239,0,0
0,12,ARTSTUDI 240,0,0
0,13,ARTSTUDI 245,10,0
3,4,ARTSTUDI 246,4,0
0,8,ARTSTUDI 249,0,0
2,2,ARTSTUDI 250,1,0
2,0,ARTSTUDI 252,0,0
0,9,ARTSTUDI 254,0,0
0,13,ARTSTUDI 260,0,0
4,0,ARTSTUDI 261,2,0
0,0,ARTSTUDI 262,14,0
8,0,ARTSTUDI 263,0,0
0,0,ARTSTUDI 265,0,0
0,10,ARTSTUDI 270,7,0
0,0,ARTSTUDI 271,7,0
1,3,ARTSTUDI 272,4,0
0,1,ARTSTUDI 273,0,0
0,9,ARTSTUDI 274,0,0
0,16,ARTSTUDI 275,15,0
0,12,ARTSTUDI 276,0,0
8,0,ARTSTUDI 277,0,0
11,0,ARTSTUDI 278,0,0
0,0,ARTSTUDI 279A,0,0
0,9,ARTSTUDI 284,0,0
0,0,ARTSTUDI 285,0,0
0,0,ARTSTUDI 310A,0,0
0,0,ARTSTUDI 310B,0,0
0,0,ARTSTUDI 310C,0,0
10,9,ARTSTUDI 342,9,0
10,0,ARTSTUDI 342A,10,0
10,0,ARTSTUDI 342B,10,0
0,9,ARTSTUDI 342C,0,0
11,0,ARTSTUDI 350A,0,0
0,0,ARTSTUDI 350B,9,0
4,0,ARTSTUDI 360A,0,0
0,0,ARTSTUDI 360B,3,0
0,0,ARTSTUDI 360C,0,0
0,9,ARTSTUDI 361,0,0
0,5,ARTSTUDI 801,0,0
0,0,ASNAMST 52D,0,0
0,9,ASNAMST 107,0,0
0,0,ASNAMST 112,0,0
0,0,ASNAMST 118A,0,0
0,0,ASNAMST 131,9,0
3,0,ASNAMST 144,0,0
0,0,ASNAMST 146S,5,0
0,0,ASNAMST 185A,0,0
0,0,ASNAMST 187,0,0
0,0,ASNAMST 189,0,0
0,0,ASNAMST 193F,3,0
1,0,ASNAMST 200R,0,0
2,2,ASNAMST 200W,11,0
0,0,ASNAMST 265,2,0
0,0,ASNAMST 281,0,0
0,0,ASNAMST 295F,1,0
0,0,ASNLANG 1,0,0
0,0,BIO 1,0,0
39,0,BIO 3,0,0
0,14,BIO 3N,0,0
0,0,BIO 7N,24,0
0,0,BIO 7S,0,0
0,0,BIO 7SL,0,0
0,0,BIO 9S,0,0
0,0,BIO 10AX,0,0
0,0,BIO 10SC,0,0
0,0,BIO 11N,0,0
19,0,BIO 12N,0,0
0,0,BIO 13N,0,0
0,0,BIO 15N,18,0
0,0,BIO 17N,0,0
0,0,BIO 18Q,0,0
0,0,BIO 19N,0,0
0,0,BIO 20,0,0
0,0,BIO 21,23,0
0,0,BIO 22Q,0,0
0,0,BIO 23N,0,0
0,0,BIO 25Q,5,0
0,0,BIO 26N,13,0
0,0,BIO 29N,10,0
0,25,BIO 30,0,0
0,0,BIO 30N,0,0
0,0,BIO 31Q,0,0
0,0,BIO 33N,0,0
0,0,BIO 34N,0,0
0,0,BIO 35N,0,0
0,0,BIO 37N,0,0
247,0,BIO 41,0,0
33,0,BIO 41A,0,0
0,0,BIO 41S,0,27
0,0,BIO 42,198,0
0,0,BIO 42A,37,0
0,130,BIO 43,0,0
0,25,BIO 43A,0,0
159,0,BIO 44X,244,0
0,250,BIO 44Y,0,0
0,0,BIO 54SI,0,0
14,0,BIO 101,0,0
0,0,BIO 102,0,0
0,0,BIO 104,74,0
0,0,BIO 105A,23,0
0,15,BIO 105B,0,0
0,14,BIO 107,0,0
0,0,BIO 108,0,0
0,0,BIO 109A,25,0
0,12,BIO 109B,0,0
0,0,BIO 110,0,0
0,0,BIO 112,79,0
0,0,BIO 113,8,0
0,0,BIO 115,18,0
9,0,BIO 116,0,0
0,0,BIO 117,7,0
0,0,BIO 118,34,0
0,0,BIO 120,0,0
0,0,BIO 121,0,0
0,0,BIO 126,2,0
0,0,BIO 127,0,0
0,16,BIO 128,0,0
0,0,BIO 129A,16,0
0,14,BIO 129B,0,0
0,0,BIO 131,6,0
0,2,BIO 132,0,0
0,0,BIO 136,0,0
0,0,BIO 137,0,0
0,0,BIO 138,0,0
0,0,BIO 139,13,0
46,0,BIO 141,0,0
0,38,BIO 143,0,0
0,29,BIO 144,0,0
0,15,BIO 145,0,0
0,0,BIO 146,4,0
0,0,BIO 149,9,0
0,0,BIO 150,0,0
0,0,BIO 151,0,0
0,0,BIO 152,0,0
0,0,BIO 153,26,0
0,51,BIO 154,0,0
0,52,BIO 156,0,0
0,0,BIO 157,0,0
118,0,BIO 158,0,0
40,0,BIO 160A,0,0
0,0,BIO 160B,0,0
0,0,BIO 163,0,0
0,0,BIO 164,0,0
0,0,BIO 165,0,0
0,0,BIO 166,0,0
15,0,BIO 168,0,0
0,0,BIO 171,0,0
0,0,BIO 174,4,0
0,0,BIO 177,0,0
0,0,BIO 178,5,0
0,0,BIO 181,0,0
0,0,BIO 182,0,0
0,0,BIO 183,6,0
0,0,BIO 186,0,0
43,0,BIO 188,0,0
0,0,BIO 189,5,0
13,0,BIO 196A,0,0
0,0,BIO 196B,12,0
0,8,BIO 196C,0,0
0,10,BIO 197WA,0,0
7,1,BIO 198,2,0
0,2,BIO 198X,2,0
51,43,BIO 199,62,0
0,0,BIO 199W,39,0
52,57,BIO 199X,53,0
0,0,BIO 200,13,0
0,0,BIO 202,0,0
0,12,BIO 204,0,0
0,0,BIO 207,0,0
0,2,BIO 208,0,0
0,0,BIO 210,0,0
0,0,BIO 214,22,0
0,0,BIO 216,0,0
0,0,BIO 217,0,0
0,0,BIO 220,0,0
0,0,BIO 222,12,0
0,0,BIO 223,0,0
0,0,BIO 226,4,0
0,0,BIO 227,0,0
37,0,BIO 230,0,0
16,0,BIO 230A,0,0
0,5,BIO 232,0,0
0,8,BIO 234,0,0
0,0,BIO 238,0,0
0,0,BIO 244,5,0
0,5,BIO 245,0,0
0,0,BIO 249,2,0
0,0,BIO 250,0,0
0,15,BIO 254,0,0
0,23,BIO 256,0,0
0,0,BIO 257,0,0
7,0,BIO 258,0,0
0,0,BIO 263,0,0
0,0,BIO 264,0,0
0,0,BIO 266,0,0
0,0,BIO 267,0,0
0,5,BIO 268,0,0
0,0,BIO 271,0,0
0,0,BIO 274,4,0
0,0,BIO 274S,0,0
0,0,BIO 277,0,0
0,0,BIO 278,3,0
0,0,BIO 282,0,0
0,0,BIO 283,6,0
0,0,BIO 286,0,0
0,0,BIO 287,0,0
5,0,BIO 288,0,0
0,0,BIO 289,1,0
2,12,BIO 290,14,0
2,0,BIO 291,6,0
0,0,BIO 292,0,1
0,0,BIO 294,0,0
22,22,BIO 299,21,0
81,62,BIO 300,79,1
10,10,BIO 300X,12,0
23,0,BIO 301,23,0
9,0,BIO 302,0,0
0,0,BIO 303,9,0
0,9,BIO 304,0,0
0,0,BIO 306,0,0
8,0,BIO 312,0,0
0,0,BIO 321,0,0
0,0,BIO 325,0,0
0,0,BIO 326,0,0
5,2,BIO 342,3,0
2,0,BIO 346,0,0
5,0,BIO 375,0,0
0,6,BIO 383,3,0
0,0,BIO 384,0,0
0,0,BIO 387,0,0
0,0,BIO 390,0,0
1,1,BIO 459,3,0
39,47,BIO 802,32,4
0,10,BIOHOPK 43,0,0
0,9,BIOHOPK 44Y,0,0
0,3,BIOHOPK 150H,0,0
0,0,BIOHOPK 151H,0,0
0,0,BIOHOPK 152H,0,0
0,0,BIOHOPK 153H,0,0
0,0,BIOHOPK 154H,0,0
0,0,BIOHOPK 160H,0,0
0,0,BIOHOPK 161H,0,0
0,0,BIOHOPK 162H,0,0
0,0,BIOHOPK 163H,0,0
0,0,BIOHOPK 165H,0,0
0,0,BIOHOPK 166H,0,0
0,3,BIOHOPK 167H,0,0
0,0,BIOHOPK 172H,0,0
0,9,BIOHOPK 173H,0,0
0,7,BIOHOPK 174H,0,0
0,0,BIOHOPK 177H,0,0
0,8,BIOHOPK 179H,0,0
0,0,BIOHOPK 180H,0,0
0,15,BIOHOPK 182H,0,0
0,0,BIOHOPK 184H,0,0
0,0,BIOHOPK 185H,0,0
0,0,BIOHOPK 187H,0,0
0,0,BIOHOPK 189H,0,0
0,0,BIOHOPK 198H,0,0
0,4,BIOHOPK 199H,2,0
0,0,BIOHOPK 250H,0,0
0,0,BIOHOPK 251H,0,0
0,0,BIOHOPK 252H,0,0
0,0,BIOHOPK 253H,0,0
0,0,BIOHOPK 254H,0,0
0,0,BIOHOPK 260H,0,0
0,0,BIOHOPK 261H,0,0
0,0,BIOHOPK 262H,0,0
0,0,BIOHOPK 263H,0,0
0,0,BIOHOPK 264H,0,0
0,0,BIOHOPK 265H,0,0
0,0,BIOHOPK 266H,0,0
0,1,BIOHOPK 267H,0,0
0,0,BIOHOPK 272H,0,0
0,2,BIOHOPK 273H,0,0
0,0,BIOHOPK 274,0,1
0,1,BIOHOPK 274H,0,0
0,0,BIOHOPK 275H,0,0
0,0,BIOHOPK 276H,0,0
0,0,BIOHOPK 277H,0,0
0,0,BIOHOPK 279H,0,0
0,0,BIOHOPK 280,0,0
0,0,BIOHOPK 280H,0,0
0,0,BIOHOPK 284H,0,0
0,0,BIOHOPK 285H,0,0
0,0,BIOHOPK 287H,0,0
0,0,BIOHOPK 289H,0,0
0,0,BIOHOPK 290H,0,0
8,9,BIOHOPK 300H,8,0
12,0,BIOHOPK 315H,0,0
0,0,BIOHOPK 320H,0,0
0,0,BIOHOPK 323H,0,0
0,1,BIOHOPK 801H,0,0
4,5,BIOHOPK 802H,3,0
0,0,BIOPHYS 227,0,0
0,0,BIOPHYS 228,0,0
0,1,BIOPHYS 232,0,0
0,9,BIOPHYS 241,0,0
0,0,BIOPHYS 242,29,0
9,0,BIOPHYS 250,0,0
0,0,BIOPHYS 297,0,0
34,33,BIOPHYS 300,35,1
0,0,BIOPHYS 311,2,0
3,2,BIOPHYS 399,2,0
2,1,BIOPHYS 801,1,0
7,4,BIOPHYS 802,5,0
2,3,CATLANG 1A,0,0
0,0,CATLANG 2A,0,0
0,0,CATLANG 11A,0,0
0,0,CATLANG 199,0,0
1,2,CATLANG 395,1,0
0,0,CHEM 1,0,30
0,0,CHEM 1L,0,41
0,0,CHEM 2,0,23
0,0,CHEM 2L,0,35
0,0,CHEM 3,0,25
0,0,CHEM 3L,0,38
0,0,CHEM 4,0,9
42,0,CHEM 10,0,0
0,8,CHEM 24N,0,0
13,0,CHEM 25N,0,0
0,0,CHEM 25Q,0,0
0,13,CHEM 26N,0,0
0,0,CHEM 27N,3,0
12,0,CHEM 28N,0,0
846,0,CHEM 31A,0,35
42,0,CHEM 31AC,0,0
0,0,CHEM 31B,748,19
0,0,CHEM 31BC,28,0
272,0,CHEM 31X,0,0
0,626,CHEM 33,272,0
0,45,CHEM 33C,0,0
530,194,CHEM 35,0,0
0,76,CHEM 36,0,0
1,0,CHEM 110,1,0
0,0,CHEM 111,19,0
224,0,CHEM 130,294,0
121,0,CHEM 131,364,0
0,0,CHEM 132,44,0
0,42,CHEM 134,0,0
0,0,CHEM 135,168,0
0,4,CHEM 137,0,0
0,0,CHEM 151,26,0
0,13,CHEM 153,0,0
0,0,CHEM 155,0,0
0,119,CHEM 171,0,0
45,0,CHEM 173,0,0
11,0,CHEM 174,0,0
0,0,CHEM 175,35,0
0,0,CHEM 176,23,0
85,0,CHEM 181,0,0
0,0,CHEM 183,7,0
0,7,CHEM 184,0,0
0,8,CHEM 185,0,0
0,0,CHEM 187,1,0
11,15,CHEM 190,12,0
0,0,CHEM 196,0,0
155,113,CHEM 200,144,1
13,0,CHEM 221,0,0
0,0,CHEM 223,10,0
0,4,CHEM 225,0,0
0,17,CHEM 227,0,0
31,22,CHEM 229,33,0
22,22,CHEM 231,23,0
20,0,CHEM 233A,0,0
0,14,CHEM 233B,0,0
0,10,CHEM 233C,0,0
0,0,CHEM 235,12,0
15,0,CHEM 251,0,0
0,0,CHEM 253,0,0
0,15,CHEM 255,0,0
0,0,CHEM 258A,10,0
0,5,CHEM 258B,0,0
0,0,CHEM 258C,3,0
30,24,CHEM 259,28,0
32,0,CHEM 271,0,0
0,0,CHEM 273,17,0
6,0,CHEM 274,0,0
0,22,CHEM 275,0,0
0,0,CHEM 277,0,0
0,0,CHEM 278A,19,0
0,0,CHEM 278B,20,0
63,51,CHEM 279,62,0
0,0,CHEM 280,0,0
0,0,CHEM 287,16,0
0,0,CHEM 291,0,0
1,0,CHEM 296,0,0
0,0,CHEM 297,0,0
53,35,CHEM 299,47,0
142,119,CHEM 300,144,0
111,103,CHEM 301,123,1
0,0,CHEM 390,0,0
0,0,CHEM 459,1,0
69,89,CHEM 802,63,1
0,1,CHILATST 13SL,4,0
0,0,CHILATST 14N,0,0
0,0,CHILATST 53J,0,0
0,0,CHILATST 120,0,0
1,0,CHILATST 125S,0,0
0,0,CHILATST 140,0,0
0,0,CHILATST 160N,0,0
0,11,CHILATST 164,0,0
0,0,CHILATST 168,0,0
0,4,CHILATST 171,0,0
0,0,CHILATST 172,0,0
0,0,CHILATST 177A,0,0
0,0,CHILATST 177B,0,0
0,0,CHILATST 177C,0,0
0,0,CHILATST 179,0,0
0,0,CHILATST 179F,0,0
12,0,CHILATST 180E,0,0
0,13,CHILATST 183X,0,0
0,0,CHILATST 189W,0,0
0,0,CHILATST 198,0,0
1,0,CHILATST 200,0,0
1,0,CHILATST 200R,0,0
0,0,CHILATST 200W,0,0
0,0,CHILATST 201B,0,0
0,0,CHILATST 201C,0,0
0,0,CHILATST 275B,0,0
0,0,CHINGEN 10SC,0,0
0,0,CHINGEN 70N,7,0
0,0,CHINGEN 73,0,0
0,0,CHINGEN 73N,4,0
0,0,CHINGEN 91,33,0
0,0,CHINGEN 95,0,0
0,0,CHINGEN 101,0,0
0,2,CHINGEN 118,0,0
0,0,CHINGEN 119,3,0
0,0,CHINGEN 120,0,0
0,0,CHINGEN 121,0,0
0,0,CHINGEN 131,0,0
0,0,CHINGEN 132,0,0
0,18,CHINGEN 133,0,0
0,0,CHINGEN 134,0,0
0,0,CHINGEN 135,0,0
0,0,CHINGEN 136,0,0
0,0,CHINGEN 137,8,0
0,0,CHINGEN 138,0,0
0,0,CHINGEN 139,0,0
0,0,CHINGEN 140,0,0
3,0,CHINGEN 141,0,0
0,2,CHINGEN 143,0,0
0,1,CHINGEN 146,0,0
0,28,CHINGEN 150,0,0
0,0,CHINGEN 151,0,0
1,0,CHINGEN 152,0,0
0,1,CHINGEN 155,0,0
0,0,CHINGEN 160,0,0
0,0,CHINGEN 169,0,0
0,0,CHINGEN 170,0,0
0,0,CHINGEN 173,0,0
0,0,CHINGEN 193E,0,0
0,0,CHINGEN 194,0,0
0,0,CHINGEN 195,0,0
0,3,CHINGEN 196,0,0
0,0,CHINGEN 198,2,0
1,0,CHINGEN 200,0,0
0,0,CHINGEN 201,0,0
0,0,CHINGEN 218,0,0
0,0,CHINGEN 219,4,0
0,0,CHINGEN 220,6,0
0,0,CHINGEN 221,0,0
0,0,CHINGEN 231,0,0
0,0,CHINGEN 232,0,0
0,3,CHINGEN 233,0,0
0,0,CHINGEN 234,0,0
0,0,CHINGEN 235,0,0
0,0,CHINGEN 236,0,0
0,0,CHINGEN 237,2,0
0,0,CHINGEN 238,0,0
0,0,CHINGEN 239,0,0
0,0,CHINGEN 240,0,0
5,0,CHINGEN 241,0,0
0,4,CHINGEN 243,0,0
0,4,CHINGEN 246,0,0
0,4,CHINGEN 250,0,0
0,0,CHINGEN 251,0,0
9,0,CHINGEN 252,0,0
0,1,CHINGEN 255,0,0
0,0,CHINGEN 260,0,0
0,0,CHINGEN 269,0,0
0,0,CHINGEN 294,0,0
0,2,CHINGEN 296,0,0
0,0,CHINGEN 393E,0,0
58,8,CHINLANG 1,7,0
18,0,CHINLANG 1B,0,0
0,5,CHINLANG 2,57,0
0,0,CHINLANG 2B,18,0
0,55,CHINLANG 3,0,0
0,15,CHINLANG 3B,0,0
0,0,CHINLANG 5,0,2
23,0,CHINLANG 6,0,0
0,0,CHINLANG 7,27,0
0,19,CHINLANG 8,0,0
7,0,CHINLANG 10,0,0
0,0,CHINLANG 11,3,0
0,4,CHINLANG 12,0,0
3,0,CHINLANG 13A,0,0
0,0,CHINLANG 13B,2,0
0,1,CHINLANG 13C,0,0
6,0,CHINLANG 15,0,0
13,0,CHINLANG 15M,0,0
0,0,CHINLANG 16,7,0
0,0,CHINLANG 16M,4,0
0,5,CHINLANG 17,0,0
0,3,CHINLANG 17M,0,0
3,0,CHINLANG 18,0,0
0,0,CHINLANG 19,4,0
0,1,CHINLANG 20,0,0
3,0,CHINLANG 20A,0,0
0,0,CHINLANG 20B,6,0
0,2,CHINLANG 20C,0,0
35,0,CHINLANG 21,0,0
9,0,CHINLANG 21B,0,0
0,0,CHINLANG 22,34,0
0,0,CHINLANG 22B,11,0
0,30,CHINLANG 23,0,0
0,11,CHINLANG 23B,0,0
0,0,CHINLANG 25,0,1
10,0,CHINLANG 27,0,0
0,0,CHINLANG 28,3,0
0,5,CHINLANG 29,0,0
0,4,CHINLANG 31E,0,0
0,0,CHINLANG 33G,0,0
11,0,CHINLANG 41,0,0
0,0,CHINLANG 42,8,0
0,8,CHINLANG 43,0,0
0,0,CHINLANG 99,0,0
16,0,CHINLANG 101,0,0
7,0,CHINLANG 101B,0,0
0,0,CHINLANG 102,17,0
0,0,CHINLANG 102B,9,0
0,11,CHINLANG 103,0,0
0,5,CHINLANG 103B,0,0
0,0,CHINLANG 105,0,0
8,0,CHINLANG 121,0,0
0,0,CHINLANG 122,8,0
0,3,CHINLANG 123,0,0
5,0,CHINLANG 131,0,0
0,0,CHINLANG 132,7,0
0,6,CHINLANG 133,0,0
0,0,CHINLANG 199,0,0
1,1,CHINLANG 200,0,0
0,0,CHINLANG 205S,0,0
8,0,CHINLANG 211,0,0
8,0,CHINLANG 211B,0,0
0,0,CHINLANG 212,6,0
0,0,CHINLANG 212B,7,0
0,4,CHINLANG 213,0,0
0,7,CHINLANG 213B,0,0
2,0,CHINLANG 231,0,0
0,0,CHINLANG 232,3,0
0,3,CHINLANG 233,0,0
0,1,CHINLANG 331E,0,0
16,10,CHINLANG 394,9,0
3,10,CHINLANG 395,10,0
0,1,CHINLIT 93,0,0
5,0,CHINLIT 125,0,0
0,0,CHINLIT 126,0,0
0,0,CHINLIT 127,0,0
0,0,CHINLIT 130,0,0
0,0,CHINLIT 132,0,0
0,0,CHINLIT 135,0,0
0,0,CHINLIT 155,0,0
0,0,CHINLIT 165,0,0
0,0,CHINLIT 166,0,0
0,0,CHINLIT 174,0,0
0,1,CHINLIT 189A,0,0
0,0,CHINLIT 189B,0,0
0,0,CHINLIT 190,0,0
0,0,CHINLIT 191,0,0
0,0,CHINLIT 192,0,0
0,0,CHINLIT 199,0,0
4,7,CHINLIT 200,1,0
0,0,CHINLIT 201,0,0
4,0,CHINLIT 205,0,0
0,0,CHINLIT 206,3,0
0,2,CHINLIT 207,0,0
0,4,CHINLIT 221,0,0
0,0,CHINLIT 222,0,0
13,0,CHINLIT 223,0,0
0,0,CHINLIT 230,0,0
0,0,CHINLIT 232,0,0
0,0,CHINLIT 235,0,0
0,0,CHINLIT 255,8,0
0,0,CHINLIT 261,0,0
0,0,CHINLIT 263,0,0
0,0,CHINLIT 265,0,0
0,0,CHINLIT 266,0,0
0,0,CHINLIT 272,0,0
0,0,CHINLIT 273,0,0
0,0,CHINLIT 274,0,0
0,0,CHINLIT 279,0,0
0,0,CHINLIT 283,0,0
0,0,CHINLIT 289,0,0
0,0,CHINLIT 290,0,0
0,0,CHINLIT 291,0,0
0,0,CHINLIT 292,0,0
0,6,CHINLIT 299,0,0
0,0,CHINLIT 369,0,0
6,0,CHINLIT 371,0,0
0,0,CHINLIT 379,0,0
0,0,CHINLIT 391,0,0
1,0,CHINLIT 392B,0,0
0,0,CHINLIT 399,0,0
7,0,CLASSICS 1G,0,0
6,0,CLASSICS 1L,0,0
0,0,CLASSICS 2G,4,0
0,0,CLASSICS 2L,8,0
0,5,CLASSICS 3G,0,0
0,7,CLASSICS 3L,0,0
0,0,CLASSICS 4L,0,3
0,0,CLASSICS 6G,7,0
0,0,CLASSICS 6L,5,0
0,4,CLASSICS 7G,0,0
0,0,CLASSICS 9G,0,0
5,0,CLASSICS 11G,0,0
8,0,CLASSICS 11L,0,0
0,0,CLASSICS 12G,4,0
0,0,CLASSICS 12L,12,0
0,6,CLASSICS 13G,0,0
0,12,CLASSICS 13L,0,0
0,0,CLASSICS 14,0,4
0,4,CLASSICS 16N,0,0
1,0,CLASSICS 17N,0,0
0,0,CLASSICS 18N,0,0
15,16,CLASSICS 21Q,0,0
0,0,CLASSICS 24N,11,0
11,0,CLASSICS 26N,0,0
0,4,CLASSICS 28N,0,0
0,49,CLASSICS 31,0,13
16,0,CLASSICS 32,0,0
0,0,CLASSICS 34,124,0
0,25,CLASSICS 35,0,0
0,0,CLASSICS 36,21,0
0,0,CLASSICS 41,0,0
0,0,CLASSICS 42,9,0
4,0,CLASSICS 51,0,0
0,2,CLASSICS 52,0,0
0,1,CLASSICS 54,0,0
0,0,CLASSICS 56,0,0
3,0,CLASSICS 76,0,0
11,0,CLASSICS 81,0,0
0,0,CLASSICS 82,0,0
0,0,CLASSICS 83,12,0
0,10,CLASSICS 84,0,0
0,0,CLASSICS 87,1,0
3,0,CLASSICS 88,0,0
2,0,CLASSICS 101G,0,0
13,0,CLASSICS 101L,0,0
0,0,CLASSICS 102G,2,0
0,0,CLASSICS 102L,5,0
0,4,CLASSICS 103G,0,0
0,8,CLASSICS 103L,0,0
0,0,CLASSICS 104A,0,0
0,0,CLASSICS 104B,0,0
0,0,CLASSICS 105A,1,0
0,1,CLASSICS 105B,0,0
0,0,CLASSICS 112,9,0
0,0,CLASSICS 121,12,0
0,0,CLASSICS 123,0,0
0,0,CLASSICS 124,0,0
2,0,CLASSICS 136,0,0
0,0,CLASSICS 137,0,0
0,8,CLASSICS 142,0,0
0,0,CLASSICS 143,0,0
0,0,CLASSICS 145,5,0
0,0,CLASSICS 146,5,0
0,0,CLASSICS 147,0,0
0,0,CLASSICS 148,0,0
0,10,CLASSICS 150,6,0
109,0,CLASSICS 151,0,0
0,0,CLASSICS 153,2,0
0,0,CLASSICS 154,3,0
0,0,CLASSICS 158,0,0
0,0,CLASSICS 159,0,0
1,0,CLASSICS 161,0,0
0,0,CLASSICS 162,2,0
3,0,CLASSICS 163,0,0
0,9,CLASSICS 168,0,0
0,0,CLASSICS 169,0,0
0,0,CLASSICS 171,0,0
0,0,CLASSICS 172,0,0
0,0,CLASSICS 173,0,0
0,0,CLASSICS 174,0,0
0,0,CLASSICS 175,0,0
0,0,CLASSICS 181,4,0
0,0,CLASSICS 183,0,0
0,3,CLASSICS 184,0,0
0,3,CLASSICS 198,3,0
1,1,CLASSICS 199,2,0
0,0,CLASSICS 201G,0,0
12,0,CLASSICS 201L,0,0
0,0,CLASSICS 202G,0,0
0,0,CLASSICS 202L,13,0
0,0,CLASSICS 203G,0,0
0,11,CLASSICS 203L,0,0
4,0,CLASSICS 204A,0,0
0,0,CLASSICS 204B,5,0
0,0,CLASSICS 205A,4,0
0,4,CLASSICS 205B,0,0
4,0,CLASSICS 206A,0,0
0,0,CLASSICS 206B,5,0
11,0,CLASSICS 213,0,0
0,0,CLASSICS 215,0,0
0,0,CLASSICS 216,0,0
0,0,CLASSICS 237,1,0
0,1,CLASSICS 243,0,0
0,0,CLASSICS 244,0,0
0,0,CLASSICS 246,1,0
0,0,CLASSICS 247,0,0
0,0,CLASSICS 248,0,0
0,0,CLASSICS 258,0,0
5,11,CLASSICS 298,4,0
7,0,CLASSICS 301,0,0
0,9,CLASSICS 302,0,0
0,5,CLASSICS 304,0,0
0,0,CLASSICS 315,0,0
0,0,CLASSICS 318,7,0
0,0,CLASSICS 320,6,0
0,0,CLASSICS 331,0,0
0,6,CLASSICS 335,0,0
0,4,CLASSICS 336,0,0
6,0,CLASSICS 337,0,0
0,0,CLASSICS 352,0,0
0,1,CLASSICS 353,0,0
0,0,CLASSICS 367,4,0
0,4,CLASSICS 373,0,0
0,0,CLASSICS 376,0,0
0,0,CLASSICS 377,0,0
0,0,CLASSICS 381,1,0
0,0,CLASSICS 382,0,0
0,0,CLASSICS 384A,5,0
0,5,CLASSICS 384B,0,0
0,0,CLASSICS 391,0,0
3,0,CLASSICS 396,0,0
7,6,CLASSICS 399,7,0
0,0,CLASSICS 801,0,0
13,13,CLASSICS 802,11,0
0,0,COMM 1A,61,0
0,0,COMM 1B,0,0
17,0,COMM 86SI,0,0
0,0,COMM 100S,0,0
0,0,COMM 101S,0,26
0,0,COMM 102S,0,0
0,0,COMM 103S,0,5
11,14,COMM 104W,12,0
0,0,COMM 105S,0,6
0,0,COMM 106,40,0
0,0,COMM 106S,0,0
0,0,COMM 107S,0,0
0,94,COMM 108,0,0
0,0,COMM 109S,0,0
0,0,COMM 111S,0,15
0,0,COMM 113,7,0
0,0,COMM 115S,0,0
0,0,COMM 116,1,0
0,0,COMM 117,0,0
0,0,COMM 120W,0,0
0,0,COMM 121S,0,0
0,0,COMM 122,0,0
